,row,CUI Part,CUI Series,status,RECOM series,RECOM Series matches,vin_min,vin_max,vout_1,vout_2,isolation,num_outputs,RECOM_Artikelnummer,RECOM_Bezeichnung 1,RECOM_Inputvoltage,RECOM_Outputvoltage,RECOM_Isolation,RECOM_ProductgroupBezeichnung,score
285,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
286,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
287,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
288,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
289,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
290,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
291,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
292,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
293,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
294,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
295,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
296,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
297,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
298,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004539,RP90Q-4805SRW/P,16.5-75,05,2.25KV,RP90Q-RW,2.0
299,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004544,RP90Q-4805SRW/P-HC,16.5-75,05,2.25KV,RP90Q-RW,2.0
300,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004529,RP90Q-4805SRW/N,16.5-75,05,2.25KV,RP90Q-RW,2.0
301,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004534,RP90Q-4805SRW/N-HC,16.5-75,05,2.25KV,RP90Q-RW,2.0
302,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004542,RP90Q-4824SRW/P,16.5-75,24,2.25KV,RP90Q-RW,2.0
303,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004547,RP90Q-4824SRW/P-HC,16.5-75,24,2.25KV,RP90Q-RW,2.0
304,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004532,RP90Q-4824SRW/N,16.5-75,24,2.25KV,RP90Q-RW,2.0
305,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004537,RP90Q-4824SRW/N-HC,16.5-75,24,2.25KV,RP90Q-RW,2.0
306,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,21000431,KES-RP90Q-4824SRW/P,16.5-75,24,2.25KV,KES-RP90Q-RW,2.0
307,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004541,RP90Q-4815SRW/P,16.5-75,15,2.25KV,RP90Q-RW,2.0
308,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004546,RP90Q-4815SRW/P-HC,16.5-75,15,2.25KV,RP90Q-RW,2.0
309,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004531,RP90Q-4815SRW/N,16.5-75,15,2.25KV,RP90Q-RW,2.0
310,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004536,RP90Q-4815SRW/N-HC,16.5-75,15,2.25KV,RP90Q-RW,2.0
311,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004540,RP90Q-4812SRW/P,16.5-75,12,2.25KV,RP90Q-RW,2.0
312,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004545,RP90Q-4812SRW/P-HC,16.5-75,12,2.25KV,RP90Q-RW,2.0
313,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004530,RP90Q-4812SRW/N,16.5-75,12,2.25KV,RP90Q-RW,2.0
314,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004535,RP90Q-4812SRW/N-HC,16.5-75,12,2.25KV,RP90Q-RW,2.0
315,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
316,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
317,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
318,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
319,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
320,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
321,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
322,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
323,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
324,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
325,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
326,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
327,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
328,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
329,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
330,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
331,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
332,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
333,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
334,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
335,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
336,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
337,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
338,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
339,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
340,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
341,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
342,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
343,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
344,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
345,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
346,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
347,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
348,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
349,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
350,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
351,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
352,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
353,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
354,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
355,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
356,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
357,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004787,RP240H-4848SRW/P-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
358,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004772,RP240H-4848SRW/N,16.5-75,48,2.25KV,RP240H-RW,2.0
359,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004777,RP240H-4848SRW/N-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
360,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004782,RP240H-4848SRW/P,16.5-75,48,2.25KV,RP240H-RW,2.0
361,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004929,RP240H-4824SRW/P/X4,14-75,24,2.25KV,RP240H-RW,2.0
362,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004776,RP240H-4824SRW/N-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
363,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004786,RP240H-4824SRW/P-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
364,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004771,RP240H-4824SRW/N,16.5-75,24,2.25KV,RP240H-RW,2.0
365,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004781,RP240H-4824SRW/P,16.5-75,24,2.25KV,RP240H-RW,2.0
366,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004780,RP240H-4815SRW/P,16.5-75,15,2.25KV,RP240H-RW,2.0
367,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004785,RP240H-4815SRW/P-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
368,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004775,RP240H-4815SRW/N-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
369,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004770,RP240H-4815SRW/N,16.5-75,15,2.25KV,RP240H-RW,2.0
370,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004779,RP240H-4812SRW/P,16.5-75,12,2.25KV,RP240H-RW,2.0
371,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004769,RP240H-4812SRW/N,16.5-75,12,2.25KV,RP240H-RW,2.0
372,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004784,RP240H-4812SRW/P-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
373,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004774,RP240H-4812SRW/N-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
374,472,VHK150W-Q48-S48,vhk150w,,REC150H-UW,6,18.0,75.0,48.0,,1500.0,1.0,21000493,REC150H-4848SUW,9-75,48,2.5KV,REC150H-UW,2.0
375,473,VHK150W-Q48-S24,vhk150w,,REC150H-UW,6,18.0,75.0,24.0,,1500.0,1.0,21000491,REC150H-4824SUW,9-75,24,2.5KV,REC150H-UW,2.0
376,475,VHK150W-Q48-S12,vhk150w,,REC150H-UW,6,18.0,75.0,12.0,,1500.0,1.0,21000490,REC150H-4812SUW,9-75,12,2.5KV,REC150H-UW,2.0
377,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004604,RP100H-4805SRW/P-HC,16.5-75,05,2.25KV,RP100H-RW,2.0
378,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004594,RP100H-4805SRW/N-HC,16.5-75,05,2.25KV,RP100H-RW,2.0
379,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004599,RP100H-4805SRW/P,16.5-75,05,2.25KV,RP100H-RW,2.0
380,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004589,RP100H-4805SRW/N,16.5-75,05,2.25KV,RP100H-RW,2.0
381,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004598,RP100H-4848SRW/N-HC,16.5-75,48,2.25KV,RP100H-RW,2.0
382,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004608,RP100H-4848SRW/P-HC,16.5-75,48,2.25KV,RP100H-RW,2.0
383,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004603,RP100H-4848SRW/P,16.5-75,48,2.25KV,RP100H-RW,2.0
384,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004593,RP100H-4848SRW/N,16.5-75,48,2.25KV,RP100H-RW,2.0
385,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004607,RP100H-4824SRW/P-HC,16.5-75,24,2.25KV,RP100H-RW,2.0
386,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004602,RP100H-4824SRW/P,16.5-75,24,2.25KV,RP100H-RW,2.0
387,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004592,RP100H-4824SRW/N,16.5-75,24,2.25KV,RP100H-RW,2.0
388,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004597,RP100H-4824SRW/N-HC,16.5-75,24,2.25KV,RP100H-RW,2.0
389,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004601,RP100H-4815SRW/P,16.5-75,15,2.25KV,RP100H-RW,2.0
390,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004596,RP100H-4815SRW/N-HC,16.5-75,15,2.25KV,RP100H-RW,2.0
391,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004606,RP100H-4815SRW/P-HC,16.5-75,15,2.25KV,RP100H-RW,2.0
392,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004591,RP100H-4815SRW/N,16.5-75,15,2.25KV,RP100H-RW,2.0
393,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004590,RP100H-4812SRW/N,16.5-75,12,2.25KV,RP100H-RW,2.0
394,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004605,RP100H-4812SRW/P-HC,16.5-75,12,2.25KV,RP100H-RW,2.0
395,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004600,RP100H-4812SRW/P,16.5-75,12,2.25KV,RP100H-RW,2.0
396,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004595,RP100H-4812SRW/N-HC,16.5-75,12,2.25KV,RP100H-RW,2.0
397,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
398,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
399,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
400,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
401,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
402,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
403,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
404,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
405,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
406,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
407,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
408,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
409,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
410,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
411,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
412,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
413,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
414,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
415,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
416,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
417,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
418,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
419,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
420,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
421,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
